online_order,book_table,votes,location,rest_type,cuisines,approx_costfor_two_people,listed_intype,listed_incity,rating
0,0,290,Koramangala 8th Block,"Dessert Parlor, Cafe","Desserts, Cafe, Fast Food",500.0,Delivery,Koramangala 7th Block,3.8
0,0,16,Wilson Garden,Quick Bites,"Street Food, Beverages",200.0,Delivery,Koramangala 7th Block,3.0
0,0,106,BTM,Casual Dining,"Andhra, Chinese, North Indian",700.0,Delivery,Koramangala 7th Block,3.8
0,0,73,Koramangala 6th Block,"Sweet Shop, Quick Bites","Mithai, North Indian, Street Food",250.0,Delivery,Koramangala 7th Block,3.7
0,0,99,Koramangala 6th Block,Quick Bites,"Street Food, Beverages",200.0,Delivery,Koramangala 7th Block,4.0
0,0,69,Bannerghatta Road,"Cafe, Bakery","Cafe, Bakery, Arabian, Fast Food",700.0,Delivery,Koramangala 7th Block,3.8
0,0,34,Koramangala 5th Block,Mess,"North Indian, Bengali",300.0,Delivery,Koramangala 7th Block,3.7
0,0,34,Wilson Garden,Mess,"Andhra, Chinese",300.0,Delivery,Koramangala 7th Block,3.7
0,0,547,Koramangala 4th Block,Casual Dining,North Indian,450.0,Delivery,Koramangala 7th Block,2.5
0,0,87,BTM,Quick Bites,Fast Food,250.0,Delivery,Koramangala 7th Block,3.8
0,0,27,BTM,Quick Bites,"South Indian, North Indian, Chinese, Street Food, Juices",250.0,Delivery,Koramangala 7th Block,2.8
0,0,17,Ejipura,Casual Dining,"North Indian, Chinese",800.0,Delivery,Koramangala 7th Block,3.5
0,0,15,Wilson Garden,Quick Bites,"South Indian, North Indian, Chinese",300.0,Delivery,Koramangala 7th Block,3.6
0,0,6,BTM,Quick Bites,North Indian,400.0,Delivery,Koramangala 7th Block,3.4
0,0,7,BTM,Delivery,"Desserts, Bakery, Beverages",250.0,Delivery,Koramangala 7th Block,3.3
0,0,8,Koramangala 8th Block,Quick Bites,"Biryani, Chinese, Fast Food",300.0,Delivery,Koramangala 7th Block,3.4
0,0,6,BTM,Quick Bites,"Biryani, Fast Food",300.0,Delivery,Koramangala 7th Block,3.3
0,0,203,Koramangala 6th Block,"Food Court, Quick Bites","Bengali, Bihari",350.0,Delivery,Koramangala 7th Block,4.0
0,0,48,BTM,"Takeaway, Delivery",Desserts,400.0,Delivery,Koramangala 7th Block,3.7
0,0,6,BTM,Bakery,Bakery,500.0,Delivery,Koramangala 7th Block,3.4
1,0,107,BTM,Unknown,"North Indian, Chinese",500.0,Delivery,Koramangala 7th Block,3.5
0,0,53,Koramangala 4th Block,"Bakery, Quick Bites","Bakery, Fast Food, Italian",600.0,Delivery,Koramangala 7th Block,2.7
0,0,374,BTM,Casual Dining,"Italian, Pizza",500.0,Delivery,Koramangala 7th Block,4.0
0,0,89,Koramangala 5th Block,Quick Bites,"North Indian, Gujarati",300.0,Delivery,Koramangala 7th Block,3.8
0,0,147,Koramangala 5th Block,Dessert Parlor,Ice Cream,200.0,Delivery,Koramangala 7th Block,4.1
0,0,42,BTM,Beverage Shop,"Beverages, Juices",300.0,Delivery,Koramangala 7th Block,3.7
0,0,67,BTM,Quick Bites,"North Indian, Chinese",400.0,Delivery,Koramangala 7th Block,3.8
0,0,12,Koramangala 2nd Block,Quick Bites,South Indian,200.0,Delivery,Koramangala 7th Block,3.5
0,0,221,BTM,Quick Bites,North Indian,550.0,Delivery,Koramangala 7th Block,2.4
0,0,4,Jayanagar,Quick Bites,"North Indian, Chinese",300.0,Delivery,Koramangala 7th Block,3.3
1,0,5,BTM,Quick Bites,"South Indian, Chinese, North Indian, Sandwich, Rolls",300.0,Delivery,Koramangala 7th Block,3.4
0,0,6,Ejipura,Quick Bites,"Fast Food, Maharashtrian, Rolls",250.0,Delivery,Koramangala 7th Block,3.4
0,0,7,BTM,Quick Bites,"South Indian, Chettinad, North Indian",300.0,Delivery,Koramangala 7th Block,3.1
0,0,9,BTM,Sweet Shop,Mithai,300.0,Delivery,Koramangala 7th Block,3.4
0,0,14,South Bangalore,Delivery,"Healthy Food, North Indian",300.0,Delivery,Koramangala 7th Block,3.6
0,0,8,Koramangala 6th Block,Quick Bites,"North Indian, Fast Food",250.0,Delivery,Koramangala 7th Block,3.5
0,0,6,BTM,Quick Bites,Fast Food,400.0,Delivery,Koramangala 7th Block,3.5
0,0,8,Koramangala 5th Block,Delivery,"North Indian, South Indian",400.0,Delivery,Koramangala 7th Block,3.4
0,0,115,BTM,Casual Dining,"Continental, Steak, Fast Food",1000.0,Delivery,Koramangala 7th Block,4.0
0,0,43,BTM,Quick Bites,"North Indian, Chinese, Street Food, Biryani",400.0,Delivery,Koramangala 7th Block,3.5
0,0,54,Koramangala 6th Block,Quick Bites,"North Indian, Chinese, South Indian, Fast Food",400.0,Delivery,Koramangala 7th Block,3.6
0,0,16,Koramangala 4th Block,Delivery,Italian,500.0,Delivery,Koramangala 7th Block,3.6
0,0,39,BTM,Casual Dining,"Seafood, Mangalorean",600.0,Delivery,Koramangala 7th Block,3.6
0,0,31,Koramangala 4th Block,Delivery,"South Indian, North Indian, Biryani",400.0,Delivery,Koramangala 7th Block,3.8
0,0,7,Koramangala 6th Block,Delivery,"Kebab, Rolls",300.0,Delivery,Koramangala 7th Block,3.4
0,0,4,Bannerghatta Road,Food Court,"Chinese, North Indian, Fast Food",400.0,Delivery,Koramangala 7th Block,3.3
0,0,11,Koramangala 6th Block,"Takeaway, Delivery","Desserts, Bakery",300.0,Delivery,Koramangala 7th Block,3.5
0,0,125,Koramangala 6th Block,Delivery,"Chinese, Biryani, Pizza, Italian, North Indian",500.0,Delivery,Koramangala 7th Block,3.7
0,0,14,Koramangala 6th Block,Quick Bites,"Chinese, Kerala, North Indian, South Indian",350.0,Delivery,Koramangala 7th Block,3.8
0,0,53,BTM,Casual Dining,"North Indian, Chinese, Kerala",600.0,Delivery,Koramangala 7th Block,3.1
0,0,65,Koramangala 6th Block,Quick Bites,Continental,550.0,Delivery,Koramangala 7th Block,3.8
0,0,15,BTM,Quick Bites,"North Indian, Chinese",200.0,Delivery,Koramangala 7th Block,3.5
0,0,12,Koramangala 5th Block,Quick Bites,Chinese,200.0,Delivery,Koramangala 7th Block,3.1
0,0,61,BTM,Cafe,Cafe,500.0,Delivery,Koramangala 7th Block,3.6
0,0,22,BTM,Cafe,"Cafe, Fast Food",500.0,Delivery,Koramangala 7th Block,3.6
0,0,16,Koramangala 5th Block,Quick Bites,"Pizza, Italian",500.0,Delivery,Koramangala 7th Block,2.9
0,0,38,BTM,Quick Bites,"North Indian, Chinese, Fast Food",250.0,Delivery,Koramangala 7th Block,3.6
0,0,5,Koramangala 6th Block,Bakery,"Bakery, Desserts",300.0,Delivery,Koramangala 7th Block,3.4
0,0,40,Koramangala 6th Block,Dessert Parlor,"Desserts, Fast Food",300.0,Delivery,Koramangala 7th Block,4.0
0,0,30,Koramangala 1st Block,Quick Bites,"Italian, Pizza",350.0,Delivery,Koramangala 7th Block,3.6
0,0,14,Koramangala 6th Block,Quick Bites,"Juices, Sandwich",200.0,Delivery,Koramangala 7th Block,3.1
0,0,21,Koramangala 5th Block,Quick Bites,"American, Fast Food",250.0,Delivery,Koramangala 7th Block,3.7
0,0,10,BTM,Quick Bites,North Indian,250.0,Delivery,Koramangala 7th Block,3.5
0,0,43,BTM,Quick Bites,South Indian,200.0,Delivery,Koramangala 7th Block,3.8
0,0,9,Koramangala 6th Block,Delivery,"Biryani, North Indian, Kebab",400.0,Delivery,Koramangala 7th Block,3.5
0,0,35,BTM,"Takeaway, Delivery",Fast Food,200.0,Delivery,Koramangala 7th Block,3.8
0,0,16,BTM,Quick Bites,North Indian,400.0,Delivery,Koramangala 7th Block,3.5
0,0,51,Koramangala 5th Block,"Takeaway, Delivery","North Indian, Chinese, Italian",500.0,Delivery,Koramangala 7th Block,3.6
0,0,38,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Beverages, Desserts",400.0,Delivery,Koramangala 7th Block,3.8
0,0,12,Koramangala 4th Block,Quick Bites,"Continental, North Indian, South Indian",650.0,Delivery,Koramangala 7th Block,3.6
0,0,34,BTM,Quick Bites,"Italian, Pizza",650.0,Delivery,Koramangala 7th Block,3.6
1,0,23,Ejipura,Casual Dining,"North Indian, Chinese, Continental",800.0,Delivery,Koramangala 7th Block,3.6
0,0,8,Koramangala 5th Block,Quick Bites,"Juices, Fast Food",150.0,Delivery,Koramangala 7th Block,3.0
0,0,36,Ejipura,"Takeaway, Delivery","North Indian, Beverages",500.0,Delivery,Koramangala 7th Block,3.4
0,0,157,Koramangala 6th Block,Dessert Parlor,Desserts,300.0,Delivery,Koramangala 7th Block,4.0
0,0,8,Ejipura,Quick Bites,Biryani,100.0,Delivery,Koramangala 7th Block,3.3
0,0,21,Ejipura,Quick Bites,South Indian,200.0,Delivery,Koramangala 7th Block,3.6
0,0,6,BTM,Quick Bites,Kerala,300.0,Delivery,Koramangala 7th Block,3.4
0,0,6,Koramangala 1st Block,Delivery,"North Indian, Kashmiri",400.0,Delivery,Koramangala 7th Block,3.1
0,0,10,Koramangala 5th Block,Delivery,"North Indian, Chinese, Continental",600.0,Delivery,Koramangala 7th Block,3.5
0,0,5,BTM,Quick Bites,"North Indian, South Indian, Chinese, Street Food",250.0,Delivery,Koramangala 7th Block,3.4
0,0,34,Koramangala 6th Block,Quick Bites,"Chinese, North Indian",500.0,Delivery,Koramangala 7th Block,3.0
0,0,11,Ejipura,Delivery,"Salad, Healthy Food, Fast Food",550.0,Delivery,Koramangala 7th Block,3.6
0,0,7,BTM,Quick Bites,"South Indian, North Indian, Chinese",500.0,Delivery,Koramangala 7th Block,3.4
0,0,4,Koramangala 8th Block,Delivery,"North Indian, Chinese, South Indian, Fast Food",500.0,Delivery,Koramangala 7th Block,3.2
0,0,13,BTM,Quick Bites,"North Indian, Chinese, Fast Food, Rolls",300.0,Delivery,Koramangala 7th Block,3.4
0,0,8,Richmond Road,Quick Bites,"North Indian, Chinese",350.0,Delivery,Koramangala 7th Block,3.4
0,0,6,BTM,Quick Bites,"North Indian, Fast Food, Biryani",250.0,Delivery,Koramangala 7th Block,3.2
0,0,26,BTM,Quick Bites,Biryani,150.0,Delivery,Koramangala 7th Block,3.6
0,0,13,Wilson Garden,"Takeaway, Delivery","South Indian, North Indian, Chinese",300.0,Delivery,Koramangala 7th Block,3.2
0,0,6,BTM,Quick Bites,"North Indian, Chinese",400.0,Delivery,Koramangala 7th Block,3.1
0,0,19,Koramangala 1st Block,Bakery,"Bakery, Desserts",300.0,Delivery,Koramangala 7th Block,3.6
0,0,20,Koramangala 3rd Block,Delivery,"North Indian, Chinese",200.0,Delivery,Koramangala 7th Block,3.6
0,0,54,Koramangala 6th Block,"Beverage Shop, Quick Bites","Tea, Beverages, Fast Food",250.0,Delivery,Koramangala 7th Block,3.6
0,0,7,BTM,Delivery,"Biryani, North Indian, Chinese",600.0,Delivery,Koramangala 7th Block,3.3
0,0,5,Koramangala 3rd Block,Delivery,"Continental, Asian, North Indian",500.0,Delivery,Koramangala 7th Block,3.3
0,0,12,Koramangala 5th Block,Quick Bites,"Awadhi, Bihari, Fast Food, Ice Cream, Mithai",200.0,Delivery,Koramangala 7th Block,3.5
0,0,4,BTM,Quick Bites,Fast Food,300.0,Delivery,Koramangala 7th Block,3.2
0,0,54,BTM,"Takeaway, Delivery","Chinese, North Indian",300.0,Delivery,Koramangala 7th Block,3.0
0,0,9,Koramangala 8th Block,"Takeaway, Delivery","Seafood, North Indian, Chinese",800.0,Delivery,Koramangala 7th Block,3.4
0,0,15,Koramangala 5th Block,"Dessert Parlor, Quick Bites","Desserts, Fast Food",400.0,Delivery,Koramangala 7th Block,3.5
0,0,4,Koramangala 8th Block,Quick Bites,"Andhra, Chinese",350.0,Delivery,Koramangala 7th Block,3.3
0,0,5,Koramangala 6th Block,Delivery,"North Indian, Mughlai",400.0,Delivery,Koramangala 7th Block,3.2
0,0,8,BTM,Casual Dining,"North Indian, Arabian, Chinese",700.0,Delivery,Koramangala 7th Block,3.5
0,0,16,Wilson Garden,Casual Dining,"North Indian, Chinese, Biryani",600.0,Delivery,Koramangala 7th Block,3.4
0,0,8,BTM,Quick Bites,Arabian,300.0,Delivery,Koramangala 7th Block,3.3
0,0,6,Koramangala 5th Block,Quick Bites,"Chinese, North Indian",250.0,Delivery,Koramangala 7th Block,3.5
0,0,18,Koramangala 4th Block,"Takeaway, Delivery",Desserts,850.0,Delivery,Koramangala 7th Block,3.8
0,0,7,Koramangala 6th Block,"Food Court, Quick Bites",Fast Food,300.0,Delivery,Koramangala 7th Block,3.5
0,0,39,Koramangala 5th Block,Casual Dining,"Kerala, North Indian, Chinese",700.0,Delivery,Koramangala 7th Block,3.4
0,0,7,Ejipura,Quick Bites,"Chinese, North Indian, Andhra, Seafood",250.0,Delivery,Koramangala 7th Block,3.3
0,0,61,Koramangala 6th Block,Quick Bites,"Arabian, Biryani, North Indian, Chinese, Fast Food",500.0,Delivery,Koramangala 7th Block,2.7
0,0,21,Ejipura,Quick Bites,"Kerala, South Indian, Chinese",350.0,Delivery,Koramangala 7th Block,3.4
0,0,6,BTM,"Quick Bites, Sweet Shop","Street Food, Mithai",200.0,Delivery,Koramangala 7th Block,3.3
0,0,9,Koramangala 4th Block,Delivery,Mughlai,600.0,Delivery,Koramangala 7th Block,3.6
0,0,4,Bannerghatta Road,Food Court,Street Food,200.0,Delivery,Koramangala 7th Block,3.2
0,0,99,Koramangala 4th Block,Delivery,"Italian, Pizza",700.0,Delivery,Koramangala 7th Block,3.7
0,0,30,BTM,Quick Bites,"Chinese, Mongolian",300.0,Delivery,Koramangala 7th Block,3.8
0,0,17,BTM,Quick Bites,"North Indian, Chinese",400.0,Delivery,Koramangala 7th Block,3.1
0,0,7,Jayanagar,Quick Bites,"Bengali, North Indian, Chinese",300.0,Delivery,Koramangala 7th Block,3.0
0,0,26,Koramangala 6th Block,Quick Bites,"North Indian, Chinese, South Indian",400.0,Delivery,Koramangala 7th Block,2.8
0,0,63,BTM,Cafe,Cafe,500.0,Delivery,Koramangala 7th Block,3.8
0,0,23,BTM,"Takeaway, Delivery",Healthy Food,300.0,Delivery,Koramangala 7th Block,2.9
1,0,257,Koramangala 1st Block,Quick Bites,"Biryani, Kebab",250.0,Delivery,Koramangala 7th Block,3.4
0,0,6,BTM,Quick Bites,"Kerala, Tea",250.0,Delivery,Koramangala 7th Block,3.3
0,0,21,BTM,Quick Bites,Biryani,200.0,Delivery,Koramangala 7th Block,3.5
0,0,138,Koramangala 7th Block,Casual Dining,"North Indian, Arabian, Mughlai, Middle Eastern, Grill",800.0,Delivery,Koramangala 7th Block,4.0
1,0,21,BTM,Delivery,"Biryani, Chinese, North Indian",600.0,Delivery,Koramangala 7th Block,3.0
0,0,6,Jayanagar,Quick Bites,South Indian,400.0,Delivery,Koramangala 7th Block,3.2
1,0,68,Brigade Road,Casual Dining,"South Indian, North Indian",500.0,Delivery,Koramangala 7th Block,3.7
1,0,13,BTM,Quick Bites,Biryani,300.0,Delivery,Koramangala 7th Block,3.2
1,0,152,Koramangala 5th Block,"Beverage Shop, Quick Bites","Beverages, Fast Food, Desserts",350.0,Delivery,Koramangala 7th Block,4.0
1,0,11,Jayanagar,Quick Bites,"Fast Food, Tea",200.0,Delivery,Koramangala 7th Block,3.6
1,0,28,BTM,Beverage Shop,"Beverages, Healthy Food",250.0,Delivery,Koramangala 7th Block,3.1
1,0,94,Ejipura,Quick Bites,"North Indian, Chinese",300.0,Delivery,Koramangala 7th Block,2.8
0,0,194,JP Nagar,Casual Dining,"South Indian, North Indian, Chinese",400.0,Delivery,Koramangala 7th Block,3.9
1,0,24,Richmond Road,Quick Bites,"Biryani, Mughlai, Fast Food",500.0,Delivery,Koramangala 7th Block,3.7
1,0,44,Koramangala 5th Block,Quick Bites,"Tibetan, Asian, Momos",500.0,Delivery,Koramangala 7th Block,3.9
1,0,12,BTM,Beverage Shop,Beverages,150.0,Delivery,Koramangala 7th Block,3.5
1,0,144,Koramangala 4th Block,Delivery,North Indian,500.0,Delivery,Koramangala 7th Block,3.9
1,0,6,Koramangala 7th Block,Delivery,Chinese,300.0,Delivery,Koramangala 7th Block,3.2
1,0,31,BTM,Quick Bites,"North Indian, Biryani",500.0,Delivery,Koramangala 7th Block,3.1
1,0,16,BTM,"Takeaway, Delivery",Fast Food,400.0,Delivery,Koramangala 7th Block,2.6
1,0,5,HSR,Quick Bites,"Juices, Beverages, Salad",200.0,Delivery,Koramangala 7th Block,2.8
1,0,9,BTM,"Takeaway, Delivery",Biryani,300.0,Delivery,Koramangala 7th Block,3.2
1,0,16,Koramangala 7th Block,Delivery,North Indian,300.0,Delivery,Koramangala 7th Block,3.6
1,0,7,HSR,Quick Bites,Street Food,100.0,Delivery,Koramangala 7th Block,3.5
1,0,9,BTM,Quick Bites,"South Indian, Biryani",300.0,Delivery,Koramangala 7th Block,3.5
1,0,8,Koramangala 1st Block,Quick Bites,"South Indian, North Indian",250.0,Delivery,Koramangala 7th Block,3.3
1,1,281,Koramangala 4th Block,"Casual Dining, Bar","European, American, Continental, North Indian, Steak",1500.0,Delivery,Koramangala 7th Block,4.0
1,0,10,BTM,Quick Bites,Sandwich,100.0,Delivery,Koramangala 7th Block,3.6
1,0,187,JP Nagar,Cafe,"Cafe, American, Continental, Italian",500.0,Delivery,Koramangala 7th Block,3.8
1,0,39,BTM,Quick Bites,"North Indian, Chinese",400.0,Delivery,Koramangala 7th Block,3.0
1,0,8,BTM,Quick Bites,Fast Food,150.0,Delivery,Koramangala 7th Block,3.4
1,0,22,Jayanagar,Quick Bites,Fast Food,400.0,Delivery,Koramangala 7th Block,3.1
1,0,48,HSR,Quick Bites,"Fast Food, Beverages",400.0,Delivery,Koramangala 7th Block,3.9
1,0,6,Koramangala 1st Block,Bakery,"Bakery, Desserts",200.0,Delivery,Koramangala 7th Block,3.1
1,0,17,BTM,"Takeaway, Delivery",North Indian,300.0,Delivery,Koramangala 7th Block,3.5
1,0,16,Koramangala 5th Block,Quick Bites,"Chinese, North Indian, Continental",200.0,Delivery,Koramangala 7th Block,3.5
1,0,7,BTM,Cafe,"Cafe, Continental, Pizza, Italian, Beverages",400.0,Delivery,Koramangala 7th Block,2.9
1,0,1026,Koramangala 7th Block,"Cafe, Dessert Parlor","Cafe, Desserts, Continental",550.0,Desserts,Koramangala 7th Block,4.6
0,0,1547,Koramangala 7th Block,Dessert Parlor,"Ice Cream, Desserts",400.0,Desserts,Koramangala 7th Block,4.5
1,0,602,Koramangala 7th Block,Dessert Parlor,"Desserts, Beverages",900.0,Desserts,Koramangala 7th Block,4.2
1,0,69,Koramangala 7th Block,Dessert Parlor,Desserts,400.0,Desserts,Koramangala 7th Block,4.0
1,0,447,Koramangala 7th Block,Dessert Parlor,"Desserts, Beverages",300.0,Desserts,Koramangala 7th Block,4.2
0,0,140,Koramangala 7th Block,"Quick Bites, Sweet Shop","Street Food, Mithai",200.0,Desserts,Koramangala 7th Block,3.9
1,0,706,Koramangala 7th Block,Dessert Parlor,"Bakery, Desserts, Beverages",450.0,Desserts,Koramangala 7th Block,4.2
0,0,77,Koramangala 7th Block,Dessert Parlor,"Ice Cream, Desserts",250.0,Desserts,Koramangala 7th Block,4.1
1,0,188,Koramangala 7th Block,"Bakery, Dessert Parlor","Bakery, Fast Food",500.0,Desserts,Koramangala 7th Block,4.0
1,0,37,Koramangala 7th Block,"Dessert Parlor, Quick Bites","Desserts, Fast Food",500.0,Desserts,Koramangala 7th Block,4.1
1,0,33,Koramangala 7th Block,Dessert Parlor,"Juices, Ice Cream",200.0,Desserts,Koramangala 7th Block,4.0
1,0,79,Koramangala 7th Block,Dessert Parlor,"Ice Cream, Desserts",800.0,Desserts,Koramangala 7th Block,3.9
0,0,324,Koramangala 7th Block,Cafe,"Cafe, American, Italian, Beverages",700.0,Desserts,Koramangala 7th Block,4.1
1,0,100,Koramangala 7th Block,Dessert Parlor,Bakery,150.0,Desserts,Koramangala 7th Block,4.0
0,0,64,Koramangala 7th Block,"Cafe, Bakery","Cafe, Desserts, Bakery",600.0,Desserts,Koramangala 7th Block,3.8
0,0,62,Koramangala 7th Block,"Bakery, Dessert Parlor",Desserts,150.0,Desserts,Koramangala 7th Block,3.8
1,0,28,Koramangala 7th Block,Bakery,"Bakery, Desserts",500.0,Desserts,Koramangala 7th Block,3.9
1,0,29,Koramangala 7th Block,Bakery,"Desserts, Bakery",400.0,Desserts,Koramangala 7th Block,3.6
1,0,6,Koramangala 7th Block,"Beverage Shop, Dessert Parlor","Desserts, Beverages, Ice Cream",400.0,Desserts,Koramangala 7th Block,3.2
0,0,5,Koramangala 7th Block,Takeaway,"Bakery, Desserts",500.0,Desserts,Koramangala 7th Block,3.3
0,0,9,Koramangala 7th Block,"Quick Bites, Sweet Shop","Desserts, Street Food, Mithai",150.0,Desserts,Koramangala 7th Block,3.3
0,0,49,Koramangala 7th Block,"Dessert Parlor, Beverage Shop","Desserts, Beverages",400.0,Desserts,Koramangala 7th Block,3.7
0,0,30,Koramangala 7th Block,Dessert Parlor,Desserts,250.0,Desserts,Koramangala 7th Block,2.9
1,1,582,Koramangala 6th Block,"Microbrewery, Casual Dining","Continental, North Indian, Pizza, BBQ",2000.0,Desserts,Koramangala 7th Block,4.3
0,0,277,Koramangala 5th Block,"Dessert Parlor, Quick Bites","Desserts, Fast Food",400.0,Desserts,Koramangala 7th Block,4.6
1,1,2619,Koramangala 5th Block,Casual Dining,"Chettinad, Andhra, Kerala",1300.0,Desserts,Koramangala 7th Block,4.2
1,1,9085,Koramangala 4th Block,"Casual Dining, Cafe","Pizza, Cafe, Italian",600.0,Desserts,Koramangala 7th Block,4.4
0,0,1227,Koramangala 4th Block,Cafe,"Cafe, Continental, Desserts",800.0,Desserts,Koramangala 7th Block,4.4
1,0,364,Koramangala 6th Block,Cafe,"Cafe, North Indian, Pizza, Sandwich, Salad",500.0,Desserts,Koramangala 7th Block,4.4
0,0,1534,Koramangala 6th Block,Quick Bites,"North Indian, Chinese, Italian, Street Food, Desserts",600.0,Desserts,Koramangala 7th Block,4.2
0,0,177,Koramangala 5th Block,"Cafe, Dessert Parlor","Cafe, Italian, Desserts",600.0,Desserts,Koramangala 7th Block,4.4
1,0,835,Koramangala 5th Block,Dessert Parlor,"Desserts, Beverages",400.0,Desserts,Koramangala 7th Block,4.5
1,0,2629,Koramangala 5th Block,"Dessert Parlor, Cafe","Ice Cream, Cafe, Pizza, Burger, Desserts, Beverages",500.0,Desserts,Koramangala 7th Block,4.5
1,1,517,Koramangala 5th Block,Cafe,"Cafe, Continental, Beverages",800.0,Desserts,Koramangala 7th Block,4.2
1,1,602,Koramangala 6th Block,Casual Dining,"Italian, North Indian, Healthy Food, Desserts",1100.0,Desserts,Koramangala 7th Block,4.1
1,1,343,Koramangala 4th Block,Quick Bites,"Desserts, Ice Cream, Beverages",450.0,Desserts,Koramangala 7th Block,4.3
1,0,61,Koramangala 5th Block,Dessert Parlor,"Desserts, Ice Cream, Beverages, Sandwich",450.0,Desserts,Koramangala 7th Block,4.1
1,0,191,Koramangala 4th Block,Bakery,"Bakery, Desserts",400.0,Desserts,Koramangala 7th Block,4.3
1,0,1077,Koramangala 5th Block,Sweet Shop,"Mithai, Street Food",400.0,Desserts,Koramangala 7th Block,4.2
1,0,349,Koramangala 5th Block,"Dessert Parlor, Cafe","Desserts, Beverages, Cafe, Ice Cream",300.0,Desserts,Koramangala 7th Block,4.5
1,0,158,Koramangala 5th Block,Delivery,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500.0,Desserts,Koramangala 7th Block,4.6
0,0,124,Koramangala 4th Block,Bakery,"Bakery, Desserts",500.0,Desserts,Koramangala 7th Block,3.9
0,0,450,Koramangala 5th Block,Dessert Parlor,"Ice Cream, Desserts, Beverages",400.0,Desserts,Koramangala 7th Block,4.3
1,0,196,Koramangala 6th Block,Dessert Parlor,"Desserts, Ice Cream, Beverages, Sandwich",400.0,Desserts,Koramangala 7th Block,4.2
1,0,141,Koramangala 5th Block,Cafe,"Cafe, Healthy Food, Salad, Beverages, Desserts",1200.0,Desserts,Koramangala 7th Block,4.1
1,0,1902,Koramangala 5th Block,Dessert Parlor,Desserts,400.0,Desserts,Koramangala 7th Block,4.3
1,1,151,Koramangala 2nd Block,Casual Dining,"Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese",1100.0,Desserts,Koramangala 7th Block,4.0
